"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run","type"
1,0,0,0,0,0,0,0,12,130.320807471871,-0.358352638268843,1.78360350918956,-16.4083220645662,0.0011343528679572,0.0095537522318773,1,41,0.0528174277045764,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,-1,19,"midscale"
2,0,0,0,0,0,0,0,4,103.08820232749,-0.524771224963479,1.08933985978365,-3.84909483116064,0.00262657862622291,-0.00684846032178029,0,39,0.0218807785096578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,19,"midscale"
3,0,0,0,0,0,0,0,9,122.105120848864,-0.373129537515342,1.92309574899264,-16.311971490481,0.00559787899604999,0.0291981019056402,1,40,0.0503711122460663,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,-1,19,"midscale"
4,0,0,0,0,0,0,0,2,147.728572357446,0.524648231850006,1.51166294701397,-4.65600442555541,0.00853672679164447,0.00170247086556628,0,30,0.0643842704966664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,19,"midscale"
5,0,0,0,0,0,0,0,7,149.793679844588,-0.439511889056303,1.28251058608294,2.31520139178848,0.00985883336281404,0.0200292925559916,0,23,0.0597901864582673,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,-1,19,"midscale"
6,0,0,0,0,0,0,0,9,96.1699522007257,0.305444196215831,1.94155663182028,-9.75677731068245,0.00327704861527309,0.0127024305961095,0,39,0.0342324892408215,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,-1,19,"midscale"
7,0,0,0,0,0,0,0,10,109.877601787448,-0.329924190812744,1.00165112363175,2.61411653989666,-0.00492621800047346,0.0324732711981051,1,45,0.0970233863801696,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,-1,19,"midscale"
8,0,0,0,0,0,0,0,2,144.214885015972,0.581520888023078,1.48336410778575,2.28218830726967,0.0017877073562704,0.0308127001603134,0,45,0.0221084297425114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,19,"midscale"
9,0,0,0,0,0,0,0,12,147.306911568157,-0.416178891062736,1.77824769564904,-11.3221153546208,0.00103411319549195,0.0334293085709214,0,35,0.013701898464933,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,-1,19,"midscale"
10,0,0,0,0,0,0,0,3,101.727196723223,-0.435824891366065,1.84983966918662,-4.79183513581804,-0.00248304998502135,-0.00898527098121121,0,35,0.0677376768365502,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,19,"midscale"
11,0,0,0,0,0,0,0,8,125.327685847878,-0.517039850447327,1.29582323762588,0.308100060557541,0.00674545859219506,0.0171566695533693,0,37,0.0210629784921184,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-1,19,"midscale"
